name,release_date,required_age,price,header_image,positive,negative,recommendations,genres,categories,description
Will To Live Online,2018-04-05,0.0,0.0,https://cdn.akamai.steamstatic.com/steam/apps/707010/header.jpg?t=1614686183,0.0,9243.0,44.0,"Multi-player,MMO,PvP,Online PvP,In-App Purchases,Steam Cloud,Valve Anti-Cheat enabled","Survival,Multiplayer,Open World,Free to Play,Post-apocalyptic,Open World Survival Craft,Massively Multiplayer,FPS,Action,MMORPG,Shooter,Crafting,First-Person,RPG,Early Access,Exploration,Atmospheric,Gore,Violent,Indie","Will To Live Online Ã‚Æ’?? MMORPG-shooter with elements of surviving, its story is set in wastelands of the post-apocalyptic world. Player has to explore the large open world, full of dangerous places, radiation, mutants, and armed survivors. Hunger and thirst will not leave you sitting still, and dangerous anomalies will force you to be attentive and watch every step. You will face the fight for the right to survive in order to recognize your role in this severe world. Explore the world and its history, complete quests, fight monsters and other survivors, obtain resources, make hunting and gathering, make trade and exchange with other players. Find new friends or mortal enemies. You may create up to four characters of different classes, each of them has his unique characteristics, game style, and weapons. Develop your character to get access to the new weapon and new class abilities. Enter one of the hostile factions and protect its interests. Unite with friends to facilitate your life or make life difficult for other players. The choice is yours! GAME FEATURES - MMORPG game in the post-apocalyptic world - Sophisticated world history Ã‚Æ’?? unriddle the world destruction, investigate all the enigmas and come up with new marvelous findings - Large and open world, full of mutants and anomalous radiating zones - Ã‚Æ’??DungeonsÃ‚Æ’?Ã‚Â Ã‚Æ’?? in the literal sense Ã‚Æ’?? mines and bunkers of all kinds and underground metro stations. - Raid monsters - Fierce confrontation of fractions and clans - Role-playing model: play for class, close to you in gameplay. Each class has its own outfit and equipment - Realistic ballistic weapon models. Weapons upgrades, improving crafts for armor and equipment CHARACTER CUSTOMIZATION - Four different character classes, each with unique abilities and equipment - Character customization - create your own unique male/female character - Character upgrade system with various weapon skills and character abilities WEAPON - Realistic weapon behavior model that takes ballistics and specs into account - Wide selection of original and unique weapons - Modify your weapons and add attachments to them (sights, suppressors, muzzle brakes, etc.) - Change the look of your weapons and armor with the use of special painting tools - Complex crafting and equipment upgrade system - Regular updates"
MASAGORO,2021-03-26,0.0,12.99,https://cdn.akamai.steamstatic.com/steam/apps/1519900/header.jpg?t=1651855217,0.0,33.0,13.0,"Single-player,Steam Achievements,Partial Controller Support,Steam Cloud","Horror,Adventure,Psychological Horror,3D,First-Person,Well-Written,Story Rich,Indie,Walking Simulator,Gore,Violent,Singleplayer","'MASAGORO' is a horror type of exploring game for single player, written in the first-person. The game focuses on the exploration of an abandoned Ryokan (Japanese-style hotel) called 'Masagoro', and the past of Masagoro is revealed by finding various clues in the story. Background of the story: A main character who used to work in 'Meshii-village', remembered an abandoned Ryokan that had been remained in his memory one day. He decided to go to the place as he is interested in exploring abandoned buildings. The stage as an abandoned Ryokan (Japanese-style hotel) : This Ryokan is designed in the style of early Showa period (1926-1989), based on the samples of Japanese ruined hotels exist and the advices by the explorers of abandoned hotels. Immersive type of experiences with 3D sound: The audio design using Valve's 3D audio solution, Steam Audio, makes you feel closer to the bizarre phenomena that occur in Masagoro. Two to Three hours to complete the game: This is a horror game where you explore the inside of Masagoro while fighting against the evil spirits that would attack you."
SPICESHIFTER,2021-10-19,0.0,24.99,https://cdn.akamai.steamstatic.com/steam/apps/1782740/header.jpg?t=1634629895,0.0,5.0,5.0,"Single-player,Steam Achievements","Adventure,Shooter,2.5D,Pixel Graphics,Old School,Action,1990's,First-Person,Stylized,Colorful,Score Attack,Shoot 'Em Up,Arena Shooter,Mystery Dungeon,Dungeon Crawler,Magic,FPS,Atmospheric,Zombies,Singleplayer","Spiceshifter is a single-player game in 2.5D abstract graphics. The essence of the gameplay is to destroy hordes of enemies with the help of a wide variety of weapons, such as brass knuckles, magic or shotguns. Background: Radiation has engulfed the whole country. People started killing each other for resources. Mutate. Human remains and items of clothing surrounded the area where you woke up. Trying to come to your senses and remember who you are, you begin your journey in the radioactive catacombs. Features of the game: - Several types of weapons - Leveling weapons - Many levels - Cool soundtrack - Various enemies - And much more"
A toad well travelled,2022-07-03,0.0,5.99,https://cdn.akamai.steamstatic.com/steam/apps/2026690/header.jpg?t=1657376199,0.0,1.0,0.0,Single-player,"Action,Casual,Education,Platformer,2D Platformer,Side Scroller,Hand-drawn,Stylized,Atmospheric,Adventure,Nature,Linear,Singleplayer","'A toad well travelled' is a short, but challenging, side-scrolling platformer about a young toad that sets off to explore the world outside the safety of his pond. Along the way, you as the player, will guide the inquisitive toad through diverse, dangerous environments filled with not-so-friendly creatures. Features: * A story book which gives the player a chapter by chapter description of the toad's journey but more importantly, also gives a brief insight into the challenges that lay ahead. * Stylized, realistic-looking environments and creatures. * Three difficulty levels ranging from 'egg' for the younger players, 'tadpole' and full-grown 'toad' for those wanting a bit more of a challenge. * Experience the unique, ambient sounds of the Australian bush at night, featuring kookaburras and lyrebirds. Note: This game is best played on 1920 x 1080 resolution at 100% scale."
Zomby Soldier,2018-01-22,0.0,0.49,https://cdn.akamai.steamstatic.com/steam/apps/769340/header.jpg?t=1520508594,0.0,15.0,0.0,Single-player,"Action,Indie,Horror,Zombies","Introduction: Player character is wounded zombie whose name is Zomby. Zombie needs to find blood bottle in different maps. Gameplay: Zombie player have 2 different weapons, which need first find in every level. Rifle and Pistol. Also player need to find ammo clips. Every level have hidden blood bottle somewhere. After player find blood bottle mission is completed. Game includes zombie enemies who have knife weapon. Player can also use melee attack, if no guns found. Game also contains different traps, like ghost canons, fires etc. Making game more challenging one hit to trap will immediately kill player. Game contains 8 levels. 6 levels have weapons and 2 levels only possibility is to sneak and use melee attack Features: - 2 weapons: Pistol and Rifle - 8 levels - zombie enemies and lot of different traps"
Morbid: The Seven Acolytes,2020-12-03,0.0,24.99,https://cdn.akamai.steamstatic.com/steam/apps/1140890/header.jpg?t=1653319364,0.0,462.0,25.0,"Single-player,Steam Achievements,Full controller support,Steam Cloud","Action,Adventure,Souls-like,Lovecraftian,RPG,Action RPG,Indie,Dark Fantasy,Steampunk,Pixel Graphics,Horror,Gore,Third Person,Atmospheric,Violent,Fantasy,Female Protagonist,Cyberpunk,Singleplayer,Combat","You are the last surviving Striver of Dibrom. Your duty, for which you have trained your whole life, is to defeat the Seven Acolytes, accursed and powerful beings, possessed by malevolent deities called Gahars. Experience epic bosses and a multitude of bloodthirsty encounters as you build your character. Challenging foes, mini-bosses, and memorable large-scale boss fights with fully orchestrated music, are central to the world of Morbid. To overcome these obstacles you must master the combat, as well as improve your character and gear through a wealth of elements such as Quests, Perks, Runes, Upgrades, and Looting. Explore the diverse fantasy world of Mornia abundant with deep and immersive lore. The Gahars have bound their twisted minds to the flesh of the Seven Acolytes, for without hosts they cannot survive. You must slay the Acolytes, thus ridding the Gahars of their flesh. Succeed, and you'll free the kingdom from the heavy yoke of their terror. Fail, and the malicious gods rule on, as the Acolytes rise anew, and madness prevails. Features Overview -Experience epic, brutal boss encounters and explore a diverse array of environments -Perk levelling system with multiple ways to build your character -Deep, immersive lore with NPC's to meet throughout the world -Over 25 Unique Melee Weapons, such as Swords, Axes, Maces, Spears, Two-Handers, as well several guns ranging from Pistols, Shotguns and Rifles -Epic fully orchestrated soundtrack comprising of 18 tracks -Health, Stamina and Sanity management is important as you traverse the world / If you're interested in the following games, Morbid: The Seven Acolytes is for you: -Bloodborne -Dark Souls -Dark Souls 2 -Dark Souls 3 -Blasphemous -Demon's Souls -Nioh -Elden Ring -Dead Cells -Titan Souls -Salt And Sanctuary -Hollow Knight -Death's Gambit"
SCP: Vacation,2022-03-03,0.0,0.0,https://cdn.akamai.steamstatic.com/steam/apps/1905810/header.jpg?t=1648800033,0.0,0.0,6.0,"Multi-player,PvP,Online PvP,Steam Achievements",nan,"Four D-Class personnel awaken to find themselves in a mysterious dimension. Somehow, they know they must avoid the anomalous threats contained by the SCP Foundation and escape before it's too late... Important! This game is in VERY EARLY development! If it sounds like something you might enjoy, check back in a few months when it's been further developed. This build has been released with the intent of gathering feedback and allowing anyone who wants to participate in development to give their suggestions. Overview: 1-4 Players start on a board with various tiles that lead to an escape. Players take turn rolling a die to determine how far they can move along the board. Players must navigate the board while avoiding deadly anomalous threats. Certain SCPs will also be navigating the board, and must be considered when moving around. Tiles have unique effects that trigger: when arrived at, when left from, when landed on, and when died on. Some of these give Evidence Points (EP). Once a player escapes, their EP will be converted to Credits ($C), but if a player dies their EP is reset. All non-player slots will be filled with AI that compete as a real player would. The Board: The 'Board' refers to the map that players will navigate. There is 1 board in the current release and more planned. Boards vary in theme, meaning different boards will have different visual and audio queues. Boards will also have at least 1 mechanic that alters the gameplay as the game is played. The current board is called 'Meadows', and presents a bright, friendly environment which lulls visitors into a certain sense of security. The Tiles: As players navigate the board, they will land on 'Tiles'. Tiles have various effects, and are mainly used as a way to gain EP. Some tiles are owned by certain SCPs, such as the 106 tile in the Early Access version. This tile, for example, changes location at the start of every round, and if landed on will result in the players death. More of these are planned for full release. Enemies: Players navigate the board during their 'turn', but while it isn't their turn some SCPs will also navigate the board. 173, the board enemy in this release, will walk around the board at the start of the round, and will initiate a short minigame with any player who is on the same tile as it. Evidence Points: As players navigate the board they find 'evidence'. These pieces of evidence have points assigned which refer to their value. Upon escaping, the player will be compensated in $Credits depending on their EP. Credits: Credits are the main currency of the game. Total credits earned will determine who wins the game. They can also be spent on character customisation (not yet implemented)"
CHV: VR Trunk Escape,2020-08-06,0.0,2.99,https://cdn.akamai.steamstatic.com/steam/apps/1339650/header.jpg?t=1596765745,0.0,1.0,0.0,Single-player,"Simulation,Hacking,VR,Puzzle,Logic,Immersive Sim,Automobile Sim,First-Person,Casual,Strategy,Family Friendly,Singleplayer","The Car Hacking Village (CHV)'s Trunk Escape experience is based on the real Trunk Escape CTF challenge hosted at DefCon. In the traditional meatspace challenge, contestants would sign up and pick items they wanted in the trunk. We would then bind them and toss them in the trunk with a 30 minute timer to escape. There were flags along the way for additional points. We have converted that challenge to a VR Experience. This year, 2020, due to the Covid-19 pandemic we are playing it safe and converting the Defcon Car Hacking Village into a virtual event. This is just one of the challenges for that event. In this game you will pick a loadout for youself and be placed in the back of a van. You will then have to either solve physical puzzles or hack into the CAN bus in order to escape. If played during Defcon, you can connect to the CTF servers to compete against other hackers. Outside of Defcon these challenges will randomly create new solutions. This will give you additional play even outside of the conference. Developers Note: This is a solo-dev volunteer-time developed game. Please be patient. Occulus should work as I'm using OpenXR but I won't update the steam supported VR headsets until I have had time to fully test it. Defcon Safemode Release Defcon 28 is the initial release and the first VR game (or any game for that matter) that the Car Hacking Village has ever released. It was a 1 person, nights and weekend project so lots of things didn't make the final cut. Some bugs still survived but should be pretty minor (the points on the watch are wrong). Please use the Community forums to let me know what worked, didn't work and what you would like to see in future versions or other game ideas. If you are on the Defcon discord look for [CHV] zombieCraig in #chv-vr-support-text channel."
Card Girl Army,2022-04-07,0.0,3.99,https://cdn.akamai.steamstatic.com/steam/apps/1936030/header.jpg?t=1649357546,0.0,12.0,0.0,Single-player,"Casual,Adventure,Card Game,Card Battler,2D,Anime,Cartoony,Cute,Colorful,Tactical,Magic,Indie,Turn-Based Combat,Turn-Based Tactics,Female Protagonist,Singleplayer","Ãƒâ€ ?Ã‚ÂGame IntroductionÃƒâ€ ?? Card Girl Army is a cartoon-style turn-based card game. Each card has different skills and attributes, players need to collect more cards to grow their team. Ãƒâ€ ?Ã‚ÂGame OperationÃƒâ€ ?? Arrange the position of the cards by dragging and dropping the mouse, the formation and the reasonable combination of different cards can exert the greatest power, and up to 9 cards can be played at the same time. Ãƒâ€ ?Ã‚ÂIntroduction to CardsÃƒâ€ ?? Attack Type: Powerful melee attack ability. Agility: Fast attack speed, and has a high crit rate and evasion rate. Defensive type: Has high vitality and high defense. Magic type: Has powerful long-range attack power and a wide range of magic skills. Auxiliary type: It can restore life, and can also increase the attributes of cards. Ãƒâ€ ?Ã‚ÂGame SettingsÃƒâ€ ?? Level: Each card can gain experience points through battle, and the experience points can be upgraded to a certain level. After the level is raised, the attributes of the cards will increase. Quality: Each card can be improved in quality. After the quality is improved, the attributes will be improved, and passive skills will be obtained. Equipment: Each card can be equipped with different weapons and armors, which can also be strengthened and improved in quality."
Somewhere in the Shadow,2021-08-23,0.0,2.99,https://cdn.akamai.steamstatic.com/steam/apps/1577320/header.jpg?t=1629755171,0.0,351.0,0.0,"Single-player,Multi-player,Co-op,Online Co-op","Horror,Online Co-Op,Co-op,Adventure,Multiplayer,Survival Horror,Artificial Intelligence,Puzzle,Exploration,Violent,Indie,Action-Adventure,Massively Multiplayer,First-Person,Mystery Dungeon,Mystery,Team-Based,Singleplayer",Somewhere in the Shadow This is a multiplayer co-op horror game for 1-4 players. Solve all puzzles to escape the prison of the mysterious house. The residents of the house will block your way out. Try to avoid them and help your mates if they messed up or got into trouble. Co-op for 4 players Play with your friends and have fun together. It is real joy to see your friend frightened by a screamer and it is more interesting to resolve riddles together. Singleplayer Face all difficulties on your own and escape this cursed place.
Carrier Deck,2017-06-15,0.0,9.99,https://cdn.akamai.steamstatic.com/steam/apps/580720/header.jpg?t=1641547722,0.0,715.0,33.0,Single-player,"Naval Combat,Simulation,Time Management,Naval,Military,War,Strategy,Management,Singleplayer,Tactical","Anyone can hold the helm when the sea is calm... But can you manage the deck of the Nimitz-class nuclear powered supercarrier, the USS Ronald Regan (CVN-76)? Carrier Deck is a fast paced time management game where you will play as the Air Officer on board a CVN-76 in the midst of active war. You, alone, are responsible for all aspects of operations involving aircraft on the ship and you'll need to work fast to ensure everything happens in time for the highest chances of warfare success. Load the right planes and helicopters up and ready them for the required military missions. Manage both launching and landing the planes, avoiding crashes that could spread throughout the deck wrecking multiple planes and damaging the ship. In Carrier Deck, you'll manage a staggering array of aircrafts including the F18 Hornet and Super Hornet, Chinook and S3 Viking, through a campaign that covers the oceans all over the globe. Test your skills in a full spectrum of operations across the globe in extensive campaign mode, or just try the Skirmish mode for a quick challenge. FEATURES 1. Full management of the flight deck incl, moving, fueling and arming of aircraft 2. Aircraft maintenance and management of the hangar deck 3. Selecting and launching of search missions to detect enemy air, surface and submarine threats 4. Tasking and launching of intercept missions 5. Special Forces deployment and Amphibous operations 6. Ground strikes and close air support missions 7. Receiving and dispatching cargo missions 8. Full range of aircraft and helicopters onboard from fighters to early warning and detection aircraft."
CYBERDAD,2021-09-23,0.0,0.0,https://cdn.akamai.steamstatic.com/steam/apps/1753090/header.jpg?t=1638155589,0.0,0.0,0.0,Single-player,nan,"Set in the year 2078, CYBERDAD is a 2D cyberpunk gunfight dungeon crawler following a disgruntled father seeking to rescue his daughter, and exact his revenge. You are a former employee of The Company, they have kidnapped your daughter, baiting your return. As you fight through floors of robots to rescue her, you will discover many things about The Company, and uncover the dark, sinister truth that they've been hiding for far too long. Slay different types of Roids, find and equip different types of weapons, and wreak havoc on The Company. Features Explore and Clear Floors - Four unique levels, complete with different enemies and challenges to overcome! Slay Robots - Fight through hordes of four different Roid types, all with unique abilities and weaknesses! Discover New Equipment and Weapons - Find and equip four different weapon types. Each has its own strength and weakness! Uncover Lore Documents - Piece together the story, and the truth behind the happenings at The Company, through old emails, files, and chat logs. Rescue Your Daughter - Fight to reach the deepest floor of The Company's facility, where the daughter can be found. About Development This game was developed as a student project at DigiPen Institute of Technology and was created for educational purposes only. Please check out our publisher page for more information."
Andromeda One,2020-01-19,0.0,0.0,https://cdn.akamai.steamstatic.com/steam/apps/1180520/header.jpg?t=1580197725,0.0,12.0,0.0,Single-player,"Free to Play,Action,Adventure,RPG,Gore,Violent,FPS,Action-Adventure",Andromeda One is an First Person Shooter video game. The game take place in the far future where spatial exploration of galaxy is possible. The hero is in the military and try to bring order in the Andromeda galaxy. The game is an open-world game where the hero has the choice to fight different opponents with different weapons.
Incandescent 2,2019-01-18,0.0,0.99,https://cdn.akamai.steamstatic.com/steam/apps/889790/header.jpg?t=1574116827,0.0,7.0,10.0,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards","Action,Indie,Casual,Arcade,2D,Shoot 'Em Up,Twin Stick Shooter,Retro","Incandescent 2 is a retro inspired fast paced twin stick shooter that will challenge you the longer you play. Pilot your ship and defeat the many waves of enemies in your way. Challenge your friends to beat your score in the Steam Leaderboards! Features: - Fast paced arcade action in many bright colours. - You can use a controller or mouse and keyboard. - Supports 720p, 1080p and 1440p. - Steam Leaderboards, to find out who is the best. All the colourful enemies are back and they need to be destroyed!"
Eternal Dread,2018-03-02,0.0,9.99,https://cdn.akamai.steamstatic.com/steam/apps/749920/header.jpg?t=1576820637,0.0,36.0,20.0,"Single-player,Steam Achievements,Steam Cloud","Sexual Content,Action,Nudity,Adventure,RPG,Indie,Gore,Violent,Mature,Anime","Enter the darkest age of mankind, in this open world, action-RPG, Eternal Dread. Become Riel, a fresh adventurer in the WarriorÃ‚Æ’??s Guild, who must endure in an unforgiving world. Help her become a better survivor with experience, equipment as you struggle to find a way to fight back against the Elder Fiends threat. The path however is not easy, for she is not a hero from an epic but merely a girl trying to eke out existence in the world conquered by the army of demons and fiends. Can you help her survive against the overwhelming odds? Are you prepared for her death, time and time again in a world where death awaits at every corner?"
Cowbots and Aliens,2016-11-07,0.0,8.39,nan,,,,nan,nan,"A furious PvP Multiplayer brawl in VR set in the Saloon-iverse of Cowbots and Aliens. Free movement, deadly gunplay, multiple competitive modes and a custom networked physics system that lets you use EVERYTHING as a weapon makes Cowbots and Aliens the immensely satisfying ruckus VR deserves. Includes intensely fun single player AI to play against as well. Flip a table and take cover, break a chair over your friends head, hurl a tomahawk, jump out with six-shooters blazing or just practice shooting beer bottles out of the sky. Cowbots and Aliens is a wild west brawl scene brought to life by robots, aliens, the magic of VR and you! Features Battle Online - Fight your friends in a variety of competitive multiplayer modes including Free For All, No Guns, Team Deathmatch and Gold Rush! Single Player Bots - Battle against or along-side clever AI bots so you're never alone! Interact with Everything - Find whatever you can get your hands on and use it in battle. Pro Tip - a throwing knife deals more damage than a poker chip."
Fantasy Mosaics 27: Secret Colors,2018-03-18,0.0,2.09,https://cdn.akamai.steamstatic.com/steam/apps/797450/header.jpg?t=1521442292,0.0,5.0,0.0,Single-player,"Casual,Strategy,Indie",Penguin Penny was on her way to bring us new secret colors but she got stuck within a time portal! Help her find a key to the portal by solving mosaic puzzles with a new twist! Enjoy the new exciting challenges where you get to unlock secret colors while solving each puzzle! Explore the time portal and see what it's like. - New gameplay twist - New sets of tiles to choose from - Explore the time portal - Puzzles based on logic
Elder Chaos,2017-10-31,0.0,4.99,https://cdn.akamai.steamstatic.com/steam/apps/712000/header.jpg?t=1572338697,0.0,35.0,18.0,"Single-player,Steam Achievements,Steam Workshop,Steam Cloud,Includes level editor","Indie,Strategy,Lovecraftian,Tower Defense,RTS","You, as one of the Old Ones, were suppressed by Old Gods billions of years ago. You were forced into a deep sleep until one day, part of your mind became awake beneath the ground. Use your power, build facilities, summon servants, and defeat investigators! Dangers are getting closer as your name was known worldwide. Find a balance between collecting power and hiding yourself before you can break the seal and reign this world. 6 deities with powerful skills you can control Various facilities with different functions Distinct monsters are at your service Combat with cunning investigators Evaluation system for star collection Explore hundreds of ways to win the game by using different stellar power Numerous random events make the game more unpredictable Three themes with multiple stages are waiting for your exploration Gallery for monsters, investigators, facilities and Old Ones"
Atlas Engine,2021-09-01,0.0,34.99,https://cdn.akamai.steamstatic.com/steam/apps/1294770/header.jpg?t=1630526249,0.0,16.0,0.0,nan,"Design & Illustration,Utilities,Game Development,Procedural Generation,Software,Building,Fantasy,Sandbox,Dungeons & Dragons,Indie,Relaxing,Atmospheric,Medieval,Nature","Atlas Engine is a world creation program that makes building your map fast and easy! Atlas Engine's procedural generation eliminates the need for slow, tedious hand-placement of elements, while still giving you the freedom to sculpt your world as you see fit. Output realistic images, topographic prints, and even hand-drawn fantasy maps in minutes! You can even save the heightmaps and biome masks for use in other applications such as game engines!"
Sockman,2018-02-01,0.0,3.99,https://cdn.akamai.steamstatic.com/steam/apps/745660/header.jpg?t=1613415721,0.0,26.0,0.0,"Single-player,Full controller support","Action,Indie,Platformer,Difficult,Adventure","Sockman is a single-screen platformer inspired by classics like Rick Dangerous, Jet Set Willy, Manic Miner, Jumpman, Prince of PersiaÃ‚Æ’?ÃƒÂ A hardcore platformer, very difficult, even more than suck your own elbow. His real name is Domin Dominguez, 64 years old plumber by profession. In the absence of one day to retire, Domin comes home from work with one idea in mind to relax in his place. But instead of fluffy and worked hollow his couch, Domin meets face to face with his destiny: a sock. Sockman only jumps and moves left and right. Occasionally he talks, but usually never be. He can also dance and die a thousand different ways and heartbreaking. The truth is that no one has seen him dance, but say they probably will not do as well as die 200 times per minute, and with little practice. Sockman not use weapons or mushrooms, or ocarinas, or bagpipes, or milk. Moreover, he does not like the nickname Sockman . Much less wear undies other people crammed into his head. Game Features Classic difficulty style Only three buttons control 3 Worlds with their bosses Over 55 dynamic levels Hidden arcade mini games (with bosses too!) Unjustified stellar appearances of famous people No weapons No items No mercy A great adventure with a challenging and addictive difficulty curve The longest journey to find the paired sock! Influences: Jumpman Donkey Kong Manic Miner Boulderdash Bubble Bobble Jet Set Willy Rick Dangerous Prince Of Persia N+ Super Mario Bros Sonic"
Plantera,2016-01-28,0.0,2.99,https://cdn.akamai.steamstatic.com/steam/apps/421040/header.jpg?t=1646778551,0.0,4461.0,29.0,"Single-player,Steam Achievements,Steam Trading Cards,Steam Cloud","Clicker,Idler,Collectathon,Sandbox,Agriculture,Building,Automation,Farming Sim,Point & Click,RPG,2D,Cute,Funny,Relaxing,Casual,Simulation,Colorful,Family Friendly,Adventure,Singleplayer","In Plantera you build your own garden and watch it grow with new plants, bushes, trees and animals. As you play and expand your garden you will attract helpers, round blue creatures that will help you pick up things and harvest your plants. If you want you can pluck trees and harvest plants yourself, or let your helpers do the work for you while you watch or build and invest in new plants. The helpers will even continue to work while you are not playing the game, and some new gold should always be waiting for you on your return! It's good to keep your eyes open though, as sometimes mean critters may invade your garden. Hunt them out yourself or invest in a guard dog to keep the order. Go up in level to unlock new plants, bushes, trees and animals and continue to expand and improve your garden!"
Freight Tycoon Inc.,2014-04-03,0.0,4.99,https://cdn.akamai.steamstatic.com/steam/apps/289340/header.jpg?t=1656590535,0.0,211.0,0.0,"Single-player,Steam Cloud","Strategy,Management,Simulation,Economy,Singleplayer,Indie","NOTE! This title is NOT compatible with Windows 10 and newer operating systems. Please make sure you meet this requirement before you purchase the game! Freight Tycoon is an economic simulation game which challenges playersÃ‚Æ’?? management skills. It puts one into the shoes of an owner of a cargo transportation company. One has to evaluate the profitability of contracts, contact customers, and appoint drivers to deliver goods. Office development is also an essential part of success in business. Employing and dismissing workers, buying new vehicles and keeping technical records competently. But one should be aware of rivals which are interested in forcing out your company out of the market. The game is set in a fully 3D world with various landscapes and season changes. The appearance of buildings, vehicles and headquarters change interactively, so one can see the results. Freight Tycoon Inc. gives you a unique opportunity to extend the world of Freight Tycoon and create your own cargo transportation empire. Key features: Elaborate interface 30 interactive 3D maps 3 levels of office development Make contracts Buy and sell motor vehicles Employ and dismiss workers Over 100 car models Bonuses for jobs done"
Rocket Arena,2020-07-13,0.0,4.99,https://cdn.akamai.steamstatic.com/steam/apps/1233550/header.jpg?t=1611164611,0.0,1152.0,42.0,"Multi-player,PvP,Online PvP,Steam Achievements,Full controller support,Steam Trading Cards,Captions available,In-App Purchases","Hero Shooter,Arena Shooter,Third-Person Shooter,Action,PvP,Competitive,Shooter,Third Person,Multiplayer,Tactical,Combat,Physics,Sports","Welcome to a world where the rules are written in rocket fuel. Rockets rule everything in Rocket Arena, an explosive 3v3 shooter where youÃ‚Æ’??re never out of the action. Master your heroÃ‚Æ’??s unique rockets and abilities to rule the arena and become a champion! Adapt your strategy with an ever-growing roster of diverse heroes with distinctive powers. Unearth new strategies and tactics based on your squad, explore a wide variety of dynamic maps, and discover the true depth of rocket gameplay. KEY FEATURES Rocket-fueled heroes Ã‚Æ’?? Explore a growing roster of fantastic heroes, each with distinctive personalities, backstories, and rivalries. Master your heroÃ‚Æ’??s powerful abilities and signature rockets, and get the most out of your squad. Death-defying action Ã‚Æ’?? Never say die because, in Rocket Arena, you canÃ‚Æ’??t! Taking too many hits will blast you out of the arena but not out of the action. Ride your rocket right back in, survey the scene, and return to the fight. Reach new strategic depths (and heights) Ã‚Æ’?? Rockets are easy to use but challenging to truly master. Learn how to time your dodges, lead your targets, and use items and gadgets like the Rocket Magnet, Trip Mine, and Speed Boost to change the course of combat. Become one with your rocket, and you will rule the arena. Explore a bold, new world Ã‚Æ’?? From tropical ruins of The Gemstone Jungle to the high-tech, utopian Boom City, the world of Crater is home to many exotic locales. Each map is filled with hidden tricks, traps, and lore to explore. Use your rockets to jump, climb, and explore the environment. ThereÃ‚Æ’??s a world of possibility, so grab your rockets and take off! Evolve your heroes Ã‚Æ’?? The skyÃ‚Æ’??s the limit for your heroes. Every match you play with them earns experience, unlocking Rocket Parts, Totem Parts, and spectacular outfits you can use to customize their look. YouÃ‚Æ’??ll also unlock powerful artifacts as you play Ã‚Æ’?? mix, match, and level them up to give your heroes impressive new stat boosts and effects! YouÃ‚Æ’??ll need every edge you can get to rule the Rocket Championship Tour. Change the game Ã‚Æ’?? ThereÃ‚Æ’??s more than one way to play. Dive into Knockout for classic 3v3 competitive action, or warm up first against RocketBots and test out your favorite combos. Compete to score goals in Rocketball, control zones in Mega Rocket, and go for the gold in Treasure Hunt. When youÃ‚Æ’??re ready to go rocket-to-rocket with the best, dive into Ranked Play and show Ã‚Æ’??em what youÃ‚Æ’??re made of. LetÃ‚Æ’??s Rocket! This game includes optional in-game purchases of virtual currency that can be used to acquire virtual in-game items."
Artisan: Going Home Again,2016-09-14,0.0,9.99,nan,,,,nan,nan,"With weak memory and even weaker ankles, Ellie is ill suited to her job as a waitress, or anything else, as far as she can tell. When her parents decide to sell her childhood home, however, it seems her one chance to save it is to pursue an unlikely career in the only thing she's actually good at: Art. Will she succeed? And, if she does, will success alone give her what she is actually searching for? Features: Make friends to help Ellie grow into a more confident person"
